node_id,name,parent_node_id,node_type,parent_relation,context,identifier,description
JAVA:684,Project Object Model,JAVA:557,concept,subconcept of,Java software programming,Easy,Project Object Model: Java software programming: Web programming
JAVA:686,Prolog,JAVA:540,concept,subconcept of,Java software programming,Easy,Prolog: Java software programming: Web programming
JAVA:687,Properties,JAVA:588,concept,subconcept of,Java software programming,Easy,Properties: Java software programming: Web programming
JAVA:688,Property Graph,JAVA:320,concept,related,Java software programming,Easy,Property Graph: Java software programming: Web programming
JAVA:689,Protected,JAVA:581,concept,subconcept of,Java software programming,Easy,Protected: Java software programming: Web programming
JAVA:691,Provisioning,JAVA:127,concept,subconcept of,Java software programming,Easy,Provisioning: Java software programming: Web programming
JAVA:692,Proxy,JAVA:212,concept,subconcept of,Java software programming,Easy,Proxy: Java software programming: Web programming
JAVA:693,Pub Sub,JAVA:53,concept,subconcept of,Java software programming,Easy,Pub Sub: Java software programming: Web programming
JAVA:694,Public,JAVA:581,concept,subconcept of,Java software programming,Easy,Public: Java software programming: Web programming
JAVA:695,Publisher,JAVA:917,concept,subconcept of,Java software programming,Easy,Publisher: Java software programming: Web programming
JAVA:696,Push,JAVA:618,concept,related,Java software programming,Easy,Push: Java software programming: Web programming
JAVA:697,Push,JAVA:845,concept,related,Java software programming,Easy,Push: Java software programming: Web programming
JAVA:698,Push,JAVA:708,concept,related,Java software programming,Easy,Push: Java software programming: Web programming
JAVA:699,Python,JAVA:388,concept,subconcept of,Java software programming,Easy,Python: Java software programming: Web programming
JAVA:700,Python,JAVA:903,concept,subconcept of,Java software programming,Easy,Python: Java software programming: Web programming
JAVA:701,Python,JAVA:681,concept,subconcept of,Java software programming,Easy,Python: Java software programming: Web programming
JAVA:703,Quadratic,JAVA:13,concept,subconcept of,Java software programming,Easy,Quadratic: Java software programming: Web programming
JAVA:704,Quadratic Probing,JAVA:329,concept,subconcept of,Java software programming,Easy,Quadratic Probing: Java software programming: Web programming
JAVA:705,Quality Engineering,JAVA:828,concept,subconcept of,Java software programming,Easy,Quality Engineering: Java software programming: Web programming
JAVA:708,Queue,JAVA:475,concept,subconcept of,Java software programming,Easy,Queue: Java software programming: Web programming
JAVA:709,Queue,JAVA:624,concept,subconcept of,Java software programming,Easy,Queue: Java software programming: Web programming
JAVA:710,Quick Sort,JAVA:832,concept,subconcept of,Java software programming,Easy,Quick Sort: Java software programming: Web programming
JAVA:711,Quota,JAVA:127,concept,subconcept of,Java software programming,Easy,Quota: Java software programming: Web programming
JAVA:713,Race Condition,JAVA:153,concept,subconcept of,Java software programming,Easy,Race Condition: Java software programming: Web programming
JAVA:714,Rackspace,JAVA:372,concept,subconcept of,Java software programming,Easy,Rackspace: Java software programming: Web programming
JAVA:715,Radix Tree,JAVA:777,concept,subconcept of,Java software programming,Easy,Radix Tree: Java software programming: Web programming
JAVA:716,Realization,JAVA:722,concept,subconcept of,Java software programming,Easy,Realization: Java software programming: Web programming
JAVA:717,Receiver,JAVA:708,concept,subconcept of,Java software programming,Easy,Receiver: Java software programming: Web programming
JAVA:718,Refactoring,JAVA:211,concept,subconcept of,Java software programming,Easy,Refactoring: Java software programming: Web programming
JAVA:719,Reference,JAVA:566,concept,subconcept of,Java software programming,Easy,Reference: Java software programming: Web programming
JAVA:720,Regression Testing,JAVA:900,concept,subconcept of,Java software programming,Easy,Regression Testing: Java software programming: Web programming
JAVA:721,Regression Testing,JAVA:930,concept,subconcept of,Java software programming,Easy,Regression Testing: Java software programming: Web programming
JAVA:722,Relationships,JAVA:579,concept,subconcept of,Java software programming,Easy,Relationships: Java software programming: Web programming
JAVA:723,Release Management,JAVA:557,concept,subconcept of,Java software programming,Easy,Release Management: Java software programming: Web programming
JAVA:727,Remote Interface,JAVA:240,concept,subconcept of,Java software programming,Easy,Remote Interface: Java software programming: Web programming
JAVA:728,Remote Object Registry,JAVA:746,concept,related,Java software programming,Easy,Remote Object Registry: Java software programming: Web programming
JAVA:729,Remote Procedure Call,JAVA:680,concept,subconcept of,Java software programming,Easy,Remote Procedure Call: Java software programming: Web programming
JAVA:730,Remove,JAVA:618,concept,subconcept of,Java software programming,Easy,Remove: Java software programming: Web programming
JAVA:731,Reporting,JAVA:557,concept,subconcept of,Java software programming,Easy,Reporting: Java software programming: Web programming
JAVA:732,Repository,JAVA:944,concept,subconcept of,Java software programming,Easy,Repository: Java software programming: Web programming
JAVA:733,REST,JAVA:967,concept,subconcept of,Java software programming,Easy,REST: Java software programming: Web programming
JAVA:734,Return,JAVA:639,concept,subconcept of,Java software programming,Easy,Return: Java software programming: Web programming
JAVA:735,Reuse/Release Equivalence,JAVA:633,concept,subconcept of,Java software programming,Easy,Reuse/Release Equivalence: Java software programming: Web programming
JAVA:736,Rhino,JAVA:452,concept,related,Java software programming,Easy,Rhino: Java software programming: Web programming
JAVA:737,Rhino,JAVA:407,concept,subconcept of,Java software programming,Hard,Rhino: Java software programming: Web programming
JAVA:738,RMI,JAVA:727,concept,related,Java software programming,Hard,RMI: Java software programming: Web programming
JAVA:739,RMI Daemon,JAVA:183,concept,subconcept of,Java software programming,Hard,RMI Daemon: Java software programming: Web programming
JAVA:740,RMI Tools,JAVA:467,concept,subconcept of,Java software programming,Hard,RMI Tools: Java software programming: Web programming
JAVA:741,Rmic,JAVA:738,concept,related,Java software programming,Hard,Rmic: Java software programming: Web programming
JAVA:742,Rmic,JAVA:740,concept,subconcept of,Java software programming,Hard,Rmic: Java software programming: Web programming
JAVA:743,Rmic,JAVA:860,concept,related,Java software programming,Hard,Rmic: Java software programming: Web programming
JAVA:744,Rmid,JAVA:740,concept,subconcept of,Java software programming,Hard,Rmid: Java software programming: Web programming
JAVA:745,Rmid,JAVA:739,concept,related,Java software programming,Hard,Rmid: Java software programming: Web programming
JAVA:746,Rmiregistry,JAVA:740,concept,subconcept of,Java software programming,Hard,Rmiregistry: Java software programming: Web programming
JAVA:751,Ruby,JAVA:681,concept,subconcept of,Java software programming,Hard,Ruby: Java software programming: Web programming
JAVA:752,Ruby,JAVA:388,concept,subconcept of,Java software programming,Hard,Ruby: Java software programming: Web programming
JAVA:753,Ruby,JAVA:903,concept,subconcept of,Java software programming,Hard,Ruby: Java software programming: Web programming
JAVA:754,Runnable,JAVA:904,concept,subconcept of,Java software programming,Hard,Runnable: Java software programming: Web programming
JAVA:755,Runnable State,JAVA:907,concept,subconcept of,Java software programming,Hard,Runnable State: Java software programming: Web programming
JAVA:756,SaaS,JAVA:127,concept,subconcept of,Java software programming,Hard,SaaS: Java software programming: Web programming
JAVA:758,Salesforce.com,JAVA:273,concept,related,Java software programming,Hard,Salesforce.com: Java software programming: Web programming
JAVA:759,Salesforce.com,JAVA:756,concept,subconcept of,Java software programming,Hard,Salesforce.com: Java software programming: Web programming
JAVA:760,Sar,JAVA:432,concept,subconcept of,Java software programming,Hard,Sar: Java software programming: Web programming
JAVA:761,Sar,JAVA:205,concept,related,Java software programming,Hard,Sar: Java software programming: Web programming
JAVA:762,Scala,JAVA:280,concept,subconcept of,Java software programming,Hard,Scala: Java software programming: Web programming
JAVA:763,Scala,JAVA:512,concept,subconcept of,Java software programming,Hard,Scala: Java software programming: Web programming
JAVA:764,Scale Out,JAVA:947,concept,related,Java software programming,Hard,Scale Out: Java software programming: Web programming
JAVA:765,Scale Up,JAVA:947,concept,related,Java software programming,Hard,Scale Up: Java software programming: Web programming
JAVA:766,Scheduled Thread Pool,JAVA:910,concept,subconcept of,Java software programming,Hard,Scheduled Thread Pool: Java software programming: Web programming
JAVA:767,Schema Generator,JAVA:459,concept,related,Java software programming,Hard,Schema Generator: Java software programming: Web programming
JAVA:768,Schema Generator,JAVA:986,concept,related,Java software programming,Hard,Schema Generator: Java software programming: Web programming
JAVA:769,Schemagen,JAVA:966,concept,subconcept of,Java software programming,Hard,Schemagen: Java software programming: Web programming
JAVA:770,Schemagen,JAVA:767,concept,same as,Java software programming,Hard,Schemagen: Java software programming: Web programming
JAVA:772,Scheme,JAVA:280,concept,subconcept of,Java software programming,Hard,Scheme: Java software programming: Web programming
JAVA:773,SCM,JAVA:557,concept,subconcept of,Java software programming,Hard,SCM: Java software programming: Web programming
JAVA:774,Scrum,JAVA:11,concept,subconcept of,Java software programming,Hard,Scrum: Java software programming: Web programming
JAVA:775,SDLC,JAVA:828,concept,subconcept of,Java software programming,Hard,SDLC: Java software programming: Web programming
JAVA:776,Search,JAVA:618,concept,subconcept of,Java software programming,Hard,Search: Java software programming: Web programming
JAVA:777,Search Algorithms,JAVA:776,concept,subconcept of,Java software programming,Hard,Search Algorithms: Java software programming: Web programming
JAVA:778,Security,JAVA:957,concept,subconcept of,Java software programming,Hard,Security: Java software programming: Web programming
JAVA:779,Security Certificate,JAVA:517,concept,related,Java software programming,Hard,Security Certificate: Java software programming: Web programming
JAVA:780,Select,JAVA:842,concept,subconcept of,Java software programming,Hard,Select: Java software programming: Web programming
JAVA:781,Selection Sort,JAVA:832,concept,subconcept of,Java software programming,Hard,Selection Sort: Java software programming: Web programming
JAVA:782,Self Balancing Binary Search Tree,JAVA:83,concept,subconcept of,Java software programming,Hard,Self Balancing Binary Search Tree: Java software programming: Web programming
JAVA:783,Self Service Provisioning,JAVA:127,concept,subconcept of,Java software programming,Hard,Self Service Provisioning: Java software programming: Web programming
JAVA:784,Semaphore,JAVA:875,concept,subconcept of,Java software programming,Hard,Semaphore: Java software programming: Web programming
JAVA:785,Sender,JAVA:708,concept,subconcept of,Java software programming,Hard,Sender: Java software programming: Web programming
JAVA:786,Sequence Diagram,JAVA:402,concept,subconcept of,Java software programming,Hard,Sequence Diagram: Java software programming: Web programming
JAVA:788,Sequences,JAVA:624,concept,same as,Java software programming,Hard,Sequences: Java software programming: Web programming
JAVA:789,Serial GC,JAVA:283,concept,subconcept of,Java software programming,Hard,Serial GC: Java software programming: Web programming
JAVA:790,Serializable,JAVA:729,concept,subconcept of,Java software programming,Hard,Serializable: Java software programming: Web programming
JAVA:791,Serialization,JAVA:794,concept,related,Java software programming,Hard,Serialization: Java software programming: Web programming
JAVA:792,Serialver,JAVA:794,concept,related,Java software programming,Hard,Serialver: Java software programming: Web programming
JAVA:793,Serialver,JAVA:740,concept,subconcept of,Java software programming,Hard,Serialver: Java software programming: Web programming
JAVA:794,SerialVersionUID,JAVA:790,concept,related,Java software programming,Hard,SerialVersionUID: Java software programming: Web programming
JAVA:795,servertool,JAVA:619,concept,related,Java software programming,Hard,servertool: Java software programming: Web programming
JAVA:796,servertool,JAVA:740,concept,subconcept of,Java software programming,Hard,servertool: Java software programming: Web programming
JAVA:797,servertool,JAVA:377,concept,related,Java software programming,Hard,servertool: Java software programming: Web programming
JAVA:798,Servlet,JAVA:369,concept,subconcept of,Java software programming,Hard,Servlet: Java software programming: Web programming
JAVA:799,Servlet,JAVA:958,concept,subconcept of,Java software programming,Hard,Servlet: Java software programming: Web programming
JAVA:800,Servlet Container,JAVA:163,concept,subconcept of,Java software programming,Hard,Servlet Container: Java software programming: Web programming
JAVA:801,Session Beans,JAVA:240,concept,subconcept of,Java software programming,Hard,Session Beans: Java software programming: Web programming
JAVA:803,Session Facade Design Pattern,JAVA:853,concept,related,Java software programming,Hard,Session Facade Design Pattern: Java software programming: Web programming
JAVA:804,Session Facade Design Pattern,JAVA:854,concept,related,Java software programming,Hard,Session Facade Design Pattern: Java software programming: Web programming
JAVA:808,Set,JAVA:937,concept,subconcept of,Java software programming,Hard,Set: Java software programming: Web programming
JAVA:810,Shared Memory,JAVA:568,concept,related,Java software programming,Hard,Shared Memory: Java software programming: Web programming
JAVA:813,Simplicity,JAVA:211,concept,subconcept of,Java software programming,Hard,Simplicity: Java software programming: Web programming
JAVA:814,Single Dimensional Array,JAVA:54,concept,subconcept of,Java software programming,Medium,Single Dimensional Array: Java software programming: Web programming
JAVA:815,Single Responsibility,JAVA:830,concept,subconcept of,Java software programming,Medium,Single Responsibility: Java software programming: Web programming
JAVA:817,Single Thread Executor,JAVA:910,concept,subconcept of,Java software programming,Medium,Single Thread Executor: Java software programming: Web programming
JAVA:818,Singleton,JAVA:212,concept,subconcept of,Java software programming,Medium,Singleton: Java software programming: Web programming
JAVA:821,Skeleton Class,JAVA:741,concept,related,Java software programming,Medium,Skeleton Class: Java software programming: Web programming
JAVA:823,SOA,JAVA:53,concept,subconcept of,Java software programming,Medium,SOA: Java software programming: Web programming
JAVA:824,SOAP,JAVA:967,concept,subconcept of,Java software programming,Medium,SOAP: Java software programming: Web programming
JAVA:825,Soft Reference,JAVA:719,concept,subconcept of,Java software programming,Medium,Soft Reference: Java software programming: Web programming
JAVA:826,Software Bug,JAVA:829,concept,subconcept of,Java software programming,Medium,Software Bug: Java software programming: Web programming
JAVA:827,Software Development,JAVA:828,concept,subconcept of,Java software programming,Medium,Software Development: Java software programming: Web programming
JAVA:828,Software Engineering,JAVA:993,concept,subconcept of,Java software programming,Medium,Software Engineering: Java software programming: Web programming
JAVA:829,Software Testing,JAVA:993,concept,subconcept of,Java software programming,Medium,Software Testing: Java software programming: Web programming
JAVA:830,SOLID Principle,JAVA:213,concept,subconcept of,Java software programming,Medium,SOLID Principle: Java software programming: Web programming
JAVA:831,Sort,JAVA:618,concept,subconcept of,Java software programming,Medium,Sort: Java software programming: Web programming
JAVA:832,Sort Algorithms,JAVA:831,concept,subconcept of,Java software programming,Medium,Sort Algorithms: Java software programming: Web programming
JAVA:833,Sorted Set,JAVA:808,concept,subconcept of,Java software programming,Medium,Sorted Set: Java software programming: Web programming
JAVA:834,Specification,JAVA:415,concept,subconcept of,Java software programming,Medium,Specification: Java software programming: Web programming
JAVA:835,Spring Batch,JAVA:836,concept,subconcept of,Java software programming,Medium,Spring Batch: Java software programming: Web programming
JAVA:836,Spring Framework,JAVA:199,concept,related,Java software programming,Medium,Spring Framework: Java software programming: Web programming
JAVA:837,Spring Framework,JAVA:993,concept,subconcept of,Java software programming,Medium,Spring Framework: Java software programming: Web programming
JAVA:838,Spring Framework,JAVA:56,concept,related,Java software programming,Medium,Spring Framework: Java software programming: Web programming
JAVA:839,Spring JDBC Template,JAVA:836,concept,subconcept of,Java software programming,Medium,Spring JDBC Template: Java software programming: Web programming
JAVA:840,Spring MVC,JAVA:836,concept,subconcept of,Java software programming,Medium,Spring MVC: Java software programming: Web programming
JAVA:841,SQL,JAVA:185,concept,subconcept of,Java software programming,Medium,SQL: Java software programming: Web programming
JAVA:842,SQL Query,JAVA:841,concept,subconcept of,Java software programming,Medium,SQL Query: Java software programming: Web programming
JAVA:843,Stable Abstraction,JAVA:634,concept,subconcept of,Java software programming,Medium,Stable Abstraction: Java software programming: Web programming
JAVA:844,Stable Dependency,JAVA:634,concept,subconcept of,Java software programming,Medium,Stable Dependency: Java software programming: Web programming
JAVA:845,Stack,JAVA:624,concept,subconcept of,Java software programming,Medium,Stack: Java software programming: Web programming
JAVA:846,Stack,JAVA:566,concept,subconcept of,Java software programming,Medium,Stack: Java software programming: Web programming
JAVA:847,Stack Trace,JAVA:496,concept,related,Java software programming,Medium,Stack Trace: Java software programming: Web programming
JAVA:848,StackOverflowError,JAVA:845,concept,related,Java software programming,Medium,StackOverflowError: Java software programming: Web programming
JAVA:849,Stamp Coupling,JAVA:542,concept,subconcept of,Java software programming,Medium,Stamp Coupling: Java software programming: Web programming
JAVA:851,Starvation,JAVA:170,concept,subconcept of,Java software programming,Medium,Starvation: Java software programming: Web programming
JAVA:852,State,JAVA:386,concept,related,Java software programming,Medium,State: Java software programming: Web programming
JAVA:853,Stateful Session Beans,JAVA:801,concept,subconcept of,Java software programming,Medium,Stateful Session Beans: Java software programming: Web programming
JAVA:854,Stateless Session Beans,JAVA:801,concept,subconcept of,Java software programming,Medium,Stateless Session Beans: Java software programming: Web programming
JAVA:855,Statemachine Diagram,JAVA:78,concept,subconcept of,Java software programming,Medium,Statemachine Diagram: Java software programming: Web programming
JAVA:856,Static,JAVA:581,concept,subconcept of,Java software programming,Medium,Static: Java software programming: Web programming
JAVA:857,Static Collection,JAVA:54,concept,related,Java software programming,Medium,Static Collection: Java software programming: Web programming
JAVA:858,Static Collection,JAVA:532,concept,related,Java software programming,Medium,Static Collection: Java software programming: Web programming
JAVA:859,Structural Diagram,JAVA:932,concept,subconcept of,Java software programming,Medium,Structural Diagram: Java software programming: Web programming
JAVA:860,Stubs,JAVA:741,concept,subconcept of,Java software programming,Medium,Stubs: Java software programming: Web programming
JAVA:861,Subclass,JAVA:284,concept,subconcept of,Java software programming,Medium,Subclass: Java software programming: Web programming
JAVA:863,Subscriber,JAVA:917,concept,subconcept of,Java software programming,Medium,Subscriber: Java software programming: Web programming
JAVA:866,Superclass,JAVA:284,concept,subconcept of,Java software programming,Medium,Superclass: Java software programming: Web programming
JAVA:868,Survivor Generation,JAVA:286,concept,subconcept of,Java software programming,Medium,Survivor Generation: Java software programming: Web programming
JAVA:869,SVN,JAVA:944,concept,subconcept of,Java software programming,Medium,SVN: Java software programming: Web programming
JAVA:875,Synchronization,JAVA:591,concept,subconcept of,Java software programming,Medium,Synchronization: Java software programming: Web programming
JAVA:876,Synchronized,JAVA:333,concept,related,Java software programming,Medium,Synchronized: Java software programming: Web programming
JAVA:877,Synchronized,JAVA:943,concept,related,Java software programming,Medium,Synchronized: Java software programming: Web programming
JAVA:882,Task Queue,JAVA:910,concept,subconcept of,Java software programming,Medium,Task Queue: Java software programming: Web programming
JAVA:884,Tcl,JAVA:681,concept,subconcept of,Java software programming,Medium,Tcl: Java software programming: Web programming
JAVA:885,Tenured Generation,JAVA:286,concept,subconcept of,Java software programming,Medium,Tenured Generation: Java software programming: Web programming
JAVA:886,Terminated,JAVA:907,concept,subconcept of,Java software programming,Medium,Terminated: Java software programming: Web programming
JAVA:888,Test Case,JAVA:898,concept,subconcept of,Java software programming,Medium,Test Case: Java software programming: Web programming
JAVA:889,Test Case Setup,JAVA:504,concept,subconcept of,Java software programming,Medium,Test Case Setup: Java software programming: Web programming
JAVA:890,Test Case TearDown,JAVA:504,concept,subconcept of,Java software programming,Medium,Test Case TearDown: Java software programming: Web programming
JAVA:892,Test Driven Development,JAVA:935,concept,subconcept of,Java software programming,Medium,Test Driven Development: Java software programming: Web programming
JAVA:893,Test Driven Development,JAVA:79,concept,subconcept of,Java software programming,Medium,Test Driven Development: Java software programming: Web programming
JAVA:894,Test NG,JAVA:935,concept,subconcept of,Java software programming,Medium,Test NG: Java software programming: Web programming
JAVA:895,Test Plan,JAVA:902,concept,subconcept of,Java software programming,Medium,Test Plan: Java software programming: Web programming
JAVA:896,Test Result,JAVA:902,concept,subconcept of,Java software programming,Medium,Test Result: Java software programming: Web programming
JAVA:897,Test Runner,JAVA:504,concept,subconcept of,Java software programming,Medium,Test Runner: Java software programming: Web programming
JAVA:898,Test Scenario,JAVA:902,concept,subconcept of,Java software programming,Medium,Test Scenario: Java software programming: Web programming
JAVA:899,Test Suite,JAVA:935,concept,subconcept of,Java software programming,Medium,Test Suite: Java software programming: Web programming
JAVA:900,Testing,JAVA:827,concept,subconcept of,Java software programming,Medium,Testing: Java software programming: Web programming
JAVA:901,Testing,JAVA:705,concept,related,Java software programming,Medium,Testing: Java software programming: Web programming
JAVA:902,Testing Process,JAVA:829,concept,subconcept of,Java software programming,Medium,Testing Process: Java software programming: Web programming
JAVA:903,Third Generation Language,JAVA:681,concept,subconcept of,Java software programming,Medium,Third Generation Language: Java software programming: Web programming
JAVA:904,Thread,JAVA:591,concept,subconcept of,Java software programming,Medium,Thread: Java software programming: Web programming
JAVA:905,Thread,JAVA:525,concept,same as,Java software programming,Medium,Thread: Java software programming: Web programming
JAVA:906,Thread Dump,JAVA:253,concept,subconcept of,Java software programming,Medium,Thread Dump: Java software programming: Web programming
JAVA:907,Thread Lifecycle,JAVA:904,concept,subconcept of,Java software programming,Medium,Thread Lifecycle: Java software programming: Web programming
JAVA:908,Thread Local Storage,JAVA:566,concept,subconcept of,Java software programming,Medium,Thread Local Storage: Java software programming: Web programming
JAVA:909,Thread Operations,JAVA:904,concept,subconcept of,Java software programming,Medium,Thread Operations: Java software programming: Web programming
JAVA:910,Thread Pool,JAVA:591,concept,subconcept of,Java software programming,Medium,Thread Pool: Java software programming: Web programming
JAVA:911,Thread Priority,JAVA:904,concept,subconcept of,Java software programming,Medium,Thread Priority: Java software programming: Web programming
JAVA:912,Thread Safety,JAVA:943,concept,related,Java software programming,Medium,Thread Safety: Java software programming: Web programming
JAVA:913,Timed Waiting,JAVA:907,concept,subconcept of,Java software programming,Medium,Timed Waiting: Java software programming: Web programming
JAVA:914,Timer Task,JAVA:904,concept,subconcept of,Java software programming,Medium,Timer Task: Java software programming: Web programming
JAVA:915,Timing Diagram,JAVA:402,concept,subconcept of,Java software programming,Medium,Timing Diagram: Java software programming: Web programming
JAVA:916,Tomcat,JAVA:963,concept,subconcept of,Java software programming,Medium,Tomcat: Java software programming: Web programming
JAVA:917,Topic,JAVA:475,concept,subconcept of,Java software programming,Medium,Topic: Java software programming: Web programming
JAVA:918,TopLink,JAVA:625,concept,subconcept of,Java software programming,Medium,TopLink: Java software programming: Web programming
JAVA:920,Transaction,JAVA:167,concept,related,Java software programming,Medium,Transaction: Java software programming: Web programming
JAVA:921,Transaction Isolation Level,JAVA:167,concept,related,Java software programming,Medium,Transaction Isolation Level: Java software programming: Web programming
JAVA:925,Tree Set,JAVA:833,concept,subconcept of,Java software programming,Medium,Tree Set: Java software programming: Web programming
JAVA:926,Trie,JAVA:777,concept,subconcept of,Java software programming,Medium,Trie: Java software programming: Web programming
JAVA:927,Troubleshooting Tools,JAVA:467,concept,subconcept of,Java software programming,Medium,Troubleshooting Tools: Java software programming: Web programming
JAVA:929,Try Catch,JAVA:253,concept,subconcept of,Java software programming,Easy,Try Catch: Java software programming: Web programming
JAVA:930,Types of Testing,JAVA:829,concept,subconcept of,Java software programming,Easy,Types of Testing: Java software programming: Web programming
JAVA:931,UML,JAVA:993,concept,subconcept of,Java software programming,Easy,UML: Java software programming: Web programming
JAVA:932,UML Diagram,JAVA:931,concept,subconcept of,Java software programming,Easy,UML Diagram: Java software programming: Web programming
JAVA:934,Unit Test Case,JAVA:935,concept,subconcept of,Java software programming,Easy,Unit Test Case: Java software programming: Web programming
JAVA:935,Unit Testing,JAVA:900,concept,subconcept of,Java software programming,Easy,Unit Testing: Java software programming: Web programming
JAVA:936,Unit Testing,JAVA:930,concept,subconcept of,Java software programming,Easy,Unit Testing: Java software programming: Web programming
JAVA:937,Unordered Collection,JAVA:187,concept,subconcept of,Java software programming,Easy,Unordered Collection: Java software programming: Web programming
JAVA:938,Update,JAVA:842,concept,subconcept of,Java software programming,Easy,Update: Java software programming: Web programming
JAVA:941,Use Case Diagram,JAVA:78,concept,subconcept of,Java software programming,Easy,Use Case Diagram: Java software programming: Web programming
JAVA:942,Utility Pricing,JAVA:646,concept,subconcept of,Java software programming,Easy,Utility Pricing: Java software programming: Web programming
JAVA:943,Vector,JAVA:532,concept,subconcept of,Java software programming,Easy,Vector: Java software programming: Web programming
JAVA:944,Version Control,JAVA:827,concept,subconcept of,Java software programming,Easy,Version Control: Java software programming: Web programming
JAVA:945,Vertical Scaling,JAVA:765,concept,subconcept of,Java software programming,Easy,Vertical Scaling: Java software programming: Web programming
JAVA:946,Virtual Machine,JAVA:506,concept,subconcept of,Java software programming,Easy,Virtual Machine: Java software programming: Web programming
JAVA:947,Virtualization,JAVA:241,concept,related,Java software programming,Easy,Virtualization: Java software programming: Web programming
JAVA:948,VMWare,JAVA:372,concept,subconcept of,Java software programming,Easy,VMWare: Java software programming: Web programming
JAVA:949,Volatile,JAVA:566,concept,subconcept of,Java software programming,Easy,Volatile: Java software programming: Web programming
JAVA:950,Volatile,JAVA:565,concept,related,Java software programming,Easy,Volatile: Java software programming: Web programming
JAVA:951,Wait,JAVA:909,concept,subconcept of,Java software programming,Easy,Wait: Java software programming: Web programming
JAVA:952,Waiting,JAVA:907,concept,subconcept of,Java software programming,Easy,Waiting: Java software programming: Web programming
JAVA:953,War,JAVA:432,concept,subconcept of,Java software programming,Easy,War: Java software programming: Web programming
JAVA:954,War,JAVA:205,concept,related,Java software programming,Easy,War: Java software programming: Web programming
JAVA:955,Waterfall,JAVA:775,concept,subconcept of,Java software programming,Easy,Waterfall: Java software programming: Web programming
JAVA:956,Weak Reference,JAVA:719,concept,subconcept of,Java software programming,Easy,Weak Reference: Java software programming: Web programming
JAVA:957,Web App,JAVA:959,concept,subconcept of,Java software programming,Easy,Web App: Java software programming: Web programming
JAVA:958,Web Application,JAVA:415,concept,subconcept of,Java software programming,Easy,Web Application: Java software programming: Web programming
JAVA:959,Web Application Development,JAVA:993,concept,subconcept of,Java software programming,Easy,Web Application Development: Java software programming: Web programming
JAVA:961,Web Container,JAVA:957,concept,related,Java software programming,Easy,Web Container: Java software programming: Web programming
JAVA:962,Web Container,JAVA:163,concept,subconcept of,Java software programming,Easy,Web Container: Java software programming: Web programming
JAVA:963,Web Server,JAVA:163,concept,subconcept of,Java software programming,Easy,Web Server: Java software programming: Web programming
JAVA:964,Web Server,JAVA:957,concept,related,Java software programming,Easy,Web Server: Java software programming: Web programming
JAVA:965,Web Service,JAVA:958,concept,subconcept of,Java software programming,Easy,Web Service: Java software programming: Web programming
JAVA:966,Web Service Tools,JAVA:467,concept,subconcept of,Java software programming,Easy,Web Service Tools: Java software programming: Web programming
JAVA:967,Web Services,JAVA:959,concept,subconcept of,Java software programming,Easy,Web Services: Java software programming: Web programming
JAVA:968,Weblogic,JAVA:417,concept,subconcept of,Java software programming,Easy,Weblogic: Java software programming: Web programming
JAVA:969,Websphere,JAVA:417,concept,subconcept of,Java software programming,Easy,Websphere: Java software programming: Web programming
JAVA:970,White Box Testing,JAVA:930,concept,subconcept of,Java software programming,Easy,White Box Testing: Java software programming: Web programming
JAVA:971,Whitebox Testing,JAVA:900,concept,subconcept of,Java software programming,Easy,Whitebox Testing: Java software programming: Web programming
JAVA:972,Windows Azure,JAVA:631,concept,subconcept of,Java software programming,Easy,Windows Azure: Java software programming: Web programming
JAVA:975,WSDL,JAVA:967,concept,subconcept of,Java software programming,Easy,WSDL: Java software programming: Web programming
JAVA:976,WSDL Generator,JAVA:458,concept,related,Java software programming,Easy,WSDL Generator: Java software programming: Web programming
JAVA:977,Wsgen,JAVA:966,concept,subconcept of,Java software programming,Easy,Wsgen: Java software programming: Web programming
JAVA:978,Wsgen,JAVA:976,concept,same as,Java software programming,Easy,Wsgen: Java software programming: Web programming
JAVA:979,Wsimport,JAVA:458,concept,related,Java software programming,Easy,Wsimport: Java software programming: Web programming
JAVA:980,Wsimport,JAVA:966,concept,subconcept of,Java software programming,Easy,Wsimport: Java software programming: Web programming
JAVA:981,Xjc,JAVA:966,concept,subconcept of,Java software programming,Easy,Xjc: Java software programming: Web programming
JAVA:982,XML,JAVA:681,concept,subconcept of,Java software programming,Easy,XML: Java software programming: Web programming
JAVA:983,XML Binding,JAVA:981,concept,related,Java software programming,Easy,XML Binding: Java software programming: Web programming
JAVA:984,XML Schema,JAVA:982,concept,subconcept of,Java software programming,Easy,XML Schema: Java software programming: Web programming
JAVA:985,XPath,JAVA:984,concept,subconcept of,Java software programming,Easy,XPath: Java software programming: Web programming
JAVA:986,XSD,JAVA:984,concept,subconcept of,Java software programming,Easy,XSD: Java software programming: Web programming
JAVA:987,XSL,JAVA:984,concept,subconcept of,Java software programming,Easy,XSL: Java software programming: Web programming
JAVA:988,XSLT,JAVA:984,concept,subconcept of,Java software programming,Easy,XSLT: Java software programming: Web programming
JAVA:989,Yahoo Mail,JAVA:756,concept,subconcept of,Java software programming,Easy,Yahoo Mail: Java software programming: Web programming
JAVA:990,Yield,JAVA:909,concept,subconcept of,Java software programming,Easy,Yield: Java software programming: Web programming
